age,sexe_nais,genre,genre_autre,ethnie,ehtnie_autre,school,cegep_precisez,cycle_et,regime_et,prog_et,prog_et_precisez,format_cours,traval_hrs,maritale,enfant,cmb_enfant,dx_tr_app,dx_tr_app_lequel,dx_tr_app_precisez,diff_strat_et,type_diff_stra_et,pps1,pps2,pps3,pps4,pps5,pps6,pps7,pps8,pps9,pps10,pps11,perf1,perf2,perf3,perf4,perf5,perf6,perf7,perf8,perf9,perf10,perf11,perf12,perf13,perf14,perf15,perf16,perf17,perf18,perf19,perf20,flexpsy1,flexpsy2,flexpsy3,flexpsy4,flexpsy5,flexpsy6,flexpsy7,flexpsy8,flexpsy9,flexpsy10,flexpsy11,flexpsy12,sep1,sep2,sep3,sep4,sep5,sep6,sep7,sep8,sep9,sep10,qmes1,qmes2,qmes3,qmes4,qmes5,qmes6,qmes7,qmes8,qmes9,qmes10,qmes11,qmes12,qmes13,qmes14,qmes15,qmes16,qmes17,qmes18,qmes19,qmes20,qmes21,qmes22,qmes23,qmes24,qmes25,qmes26,qmes27,ese1,ese2,ese3,ese4,ese5,qeed_ouv,qeed1,qeed2,qeed3,qeed4,qeed5,qeed6,proc_ouvert,eead1_rec,eead2_rec,eead3_rec,eead4_rec,eead5_rec,eead6_rec,eead7_rec,eead8_rec,eead9_rec,eead10_rec,eead11_rec,eead12_rec,eead13_rec,eead14_rec,pps_tot,qpr_rhs,qpr_pp,mpfi_tot,gses_tot,qmes_eng_opt,qmes_sur_eng_scol,qmes_sous_eng_scol,ese_tot
26,Féminin,Féminin,,Blanc-Caucasien,,Université de Sherbrooke,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences pures,,Partiellement à distance (en ligne,0-5 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,2,1,5,5,4,5,5,4,4,3,5,5,5,5,5,5,5,5,5,5,4,5,2,3,5,3,3,5,2,5,4,5,6,6,5,5,5,6,6,5,6,6,3,3,3,3,4,4,4,3,4,4,8,0,5,7,8,0,8,4,2,8,0,2,8,6,0,8,7,0,8,2,0,8,8,0,7,0,0,7,5,7,5,5,,3,3,3,3,3,3,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",2,1,3,1,2,4,2,4,2,3,3,1,4,1,42,35,52,65,35,70,35,9,29
22,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Université d’Ottawa,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Non,,1,2,3,2,2,2,3,2,2,1,1,4,4,5,4,5,4,4,3,5,4,4,5,4,5,4,5,4,5,3,4,3,3,4,3,2,3,3,4,2,2,4,4,3,2,2,2,2,3,3,2,2,3,5,7,5,8,8,2,6,6,4,6,6,6,8,8,3,6,5,2,6,8,5,6,7,4,5,2,4,4,2,3,2,2,,4,5,5,4,3,5,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),2,2,2,2,2,2,3,3,2,2,1,3,2,1,21,30,55,37,24,56,57,35,13
21,Féminin,Féminin,,Blanc-Caucasien,,Université Laval,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Non,,2,1,3,2,1,2,1,1,4,2,1,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,4,4,5,4,4,4,5,6,5,5,5,5,4,5,6,6,6,4,3,4,4,4,4,3,4,4,4,6,5,3,8,8,0,8,6,2,6,6,8,8,8,2,7,8,2,6,6,5,8,8,2,7,6,5,6,6,6,6,4,,4,4,3,4,3,4,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,1,2,3,1,1,3,3,4,2,3,3,1,3,1,20,34,60,62,38,64,61,29,28
24,Féminin,Féminin,,Noir,,Autres (spécifier ci-dessous),Cégep limoilou,Cégep,Temps plein,Sciences santés,,Complètement à distance (en ligne,21-25 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté en français (rédaction, lecture ou communication)., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.",2,3,5,3,2,4,5,4,5,1,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4,4,3,3,6,6,6,5,6,6,6,6,6,6,6,6,4,3,3,3,3,4,4,4,3,3,6,4,6,8,5,7,7,8,8,4,8,8,4,5,6,6,8,8,5,7,6,7,6,6,8,8,8,5,5,6,5,7,,2,5,5,3,1,1,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),3,3,2,3,1,3,1,2,2,3,2,2,2,2,35,32,55,71,34,55,59,63,28
23,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Montréal,,Deuxième cycle (Maîtrise ou DESS),Temps partiel,Sciences humaines/sociales,,Complètement à distance (en ligne,26 heures et plus,Conjoint de fait,Non,,Non,,,Non,,2,2,2,3,2,3,4,3,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,5,5,4,4,4,3,3,3,3,5,5,3,2,3,3,3,3,3,3,3,3,4,2,6,6,4,5,5,4,5,3,4,6,6,6,3,5,6,6,4,3,6,5,3,4,6,5,6,2,2,2,4,5,,5,5,5,1,1,2,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,1,2,2,1,3,3,2,3,4,3,2,3,2,25,28,49,48,29,44,37,47,15
25,Masculin,Masculin,,Blanc-Caucasien,,Université du Québec à Rimouski,,Deuxième cycle (Maîtrise ou DESS),Temps plein,Autres,"Géographie (sciences naturelles, environnementales et sociales",Partiellement à distance (en ligne,6-10 heures,Célibataire,Non,,Non,,,Non,,2,2,3,3,2,4,3,3,4,1,1,5,5,4,4,5,4,4,4,2,3,2,2,2,4,3,2,2,1,3,3,5,5,5,5,4,6,4,4,6,5,4,5,3,2,4,3,3,3,3,3,3,4,7,6,5,8,8,0,7,3,0,8,6,5,6,4,0,8,4,1,8,6,1,7,5,0,4,3,0,7,6,6,7,7,,1,1,3,2,3,3,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",3,1,3,1,2,4,2,3,1,4,4,1,4,1,28,31,33,58,31,63,45,12,33
18,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep de Thetford,Cégep,Temps plein,Autres,Technique d'éducation spécialisée,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté en français (rédaction, lecture ou communication).",2,2,4,2,2,3,2,2,2,2,2,5,5,5,4,4,2,2,4,5,5,5,4,4,5,5,3,4,3,5,4,4,3,4,2,3,3,4,3,3,3,5,5,3,2,3,3,3,3,3,3,3,3,5,6,6,7,8,2,8,8,3,4,6,4,7,8,2,7,8,2,7,5,3,7,8,3,7,4,3,6,5,6,6,5,,4,2,5,4,3,4,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,1,2,3,1,3,4,3,3,3,3,3,2,2,3,25,27,56,42,29,59,61,28,28
21,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Chicoutimi,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,5,5,5,5,3,2,1,1,1,5,5,5,5,5,1,4,4,5,4,5,4,4,3,5,4,5,3,4,4,4,2,6,6,2,3,1,3,5,6,6,5,3,2,3,1,3,3,3,4,4,3,5,7,1,8,0,2,5,8,1,8,6,4,7,8,0,5,8,2,6,8,8,8,1,0,8,8,5,6,5,5,6,4,,5,4,3,5,4,3,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,2,1,2,1,4,3,3,4,3,2,1,2,1,36,30,54,49,29,60,54,23,26
22,Féminin,Féminin,,Noir,,Université de Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à gérer mon temps.",2,4,2,2,1,3,2,2,4,1,1,5,5,5,5,4,5,5,2,4,5,5,5,4,4,5,4,4,4,5,5,3,5,5,2,5,5,5,6,6,6,6,6,4,3,3,4,4,4,4,4,4,4,3,3,4,8,7,7,7,8,3,5,3,6,7,8,7,7,7,5,7,6,2,8,7,4,7,8,2,4,2,3,4,1,,5,5,4,5,4,5,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),3,3,3,2,3,4,4,4,1,3,3,2,2,2,24,34,56,60,38,59,57,40,14
32,Féminin,Féminin,,Autochtone-Premières Nations-Mét,,,Cégep de Shawinigan,Cégep,Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,16-20 heures,Célibataire,Oui,4,Non,,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à gérer mon temps., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,3,5,5,5,4,4,5,4,4,5,5,3,4,2,4,5,5,4,2,1,2,2,4,2,3,1,2,4,3,3,4,2,2,3,2,2,5,5,5,6,3,2,2,3,3,4,4,3,3,2,3,7,2,8,4,1,0,6,7,2,8,5,6,2,7,0,8,8,3,7,1,6,7,2,0,6,8,0,6,2,5,4,2,,4,5,3,1,2,5,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",3,1,4,1,2,4,1,4,3,2,4,1,3,1,47,28,35,42,29,55,41,25,19
23,Masculin,Masculin,,Blanc-Caucasien,,Université du Québec à Trois-Rivières,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Enseignement de l’éducation physique et à la santé,Complètement à distance (en ligne,0-5 heures,Célibataire,Non,,Non,,,Non,,1,2,1,1,2,2,2,2,1,1,1,5,4,5,5,5,5,5,5,5,4,5,3,4,5,5,5,4,4,5,5,2,2,5,2,2,2,2,2,3,3,5,5,4,4,3,3,3,3,3,3,2,3,4,3,7,6,6,3,7,8,4,7,4,7,7,6,3,3,4,2,5,2,6,8,7,2,6,7,5,5,3,3,2,2,,4,5,5,2,1,2,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",2,4,2,2,1,2,3,2,3,3,2,3,2,3,16,34,59,35,31,53,47,39,15
25,Féminin,Féminin,,Blanc-Caucasien,,Université de Sherbrooke,,Troisième cycle (Doctorat),Temps plein,Sciences humaines/sociales,,Partiellement à distance (en ligne,Je n'ai pas d'emploi,Conjoint de fait,Non,,Non,,,Non,,1,1,1,1,1,1,1,1,2,1,1,5,5,4,3,4,3,4,2,3,3,2,4,3,2,4,3,2,3,5,5,4,6,4,3,6,6,5,5,3,3,4,4,4,3,4,4,3,3,3,3,3,4,6,4,2,8,6,2,8,8,2,6,2,6,7,7,2,7,6,1,6,2,0,7,6,1,7,4,2,5,5,5,7,6,,5,4,2,1,1,3,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,1,4,1,2,4,2,3,2,2,3,1,3,1,12,28,41,53,34,62,45,18,28
24,Féminin,Féminin,,Autre (spécifiez ci-dessous),Afro-américaine (noir est une couleur plus qu'une origine ethnique à mon avi,Université Laval,,Deuxième cycle (Maîtrise ou DESS),Temps plein,Autres,Maîtrise en psychoéducation (sciences de l'éducation),Complètement à distance (en ligne,21-25 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.",3,4,1,2,4,5,2,1,2,1,1,5,5,3,4,5,5,5,5,4,3,1,1,1,1,3,1,2,1,3,3,5,5,6,3,5,4,3,6,3,2,5,5,4,3,4,4,3,4,4,4,4,4,2,0,8,8,0,8,5,0,6,1,0,8,8,8,7,4,0,7,0,0,5,8,3,8,0,0,8,1,1,5,6,1,,5,5,2,1,1,4,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",2,2,3,2,3,4,2,3,1,4,3,3,4,1,26,32,29,52,38,36,11,65,14
33,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps partiel,Sciences gestion/administratives,,Complètement à distance (en ligne,Je n'ai pas d'emploi,Conjoint de fait,Oui,2,Non,,,Non,,3,3,3,2,2,2,3,2,1,1,1,5,5,5,5,5,4,5,4,4,4,3,4,3,3,3,2,2,1,2,2,4,4,4,4,4,5,5,5,5,5,4,4,3,3,2,2,2,3,3,4,3,3,6,5,2,6,5,2,7,3,1,7,4,2,6,2,2,7,4,2,6,2,1,7,1,2,8,2,2,7,7,7,7,7,,2,1,1,3,4,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,1,3,1,3,4,1,4,2,3,3,2,3,1,23,34,37,53,28,60,28,16,35
21,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps plein,Autres,"Arts, Lettres et Communications",Complètement à distance (en ligne,16-20 heures,Célibataire,Non,,Oui,Dyscalculie,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,5,4,5,5,5,5,5,4,5,5,3,3,2,4,2,1,3,3,2,2,4,4,5,2,3,2,2,2,2,1,4,3,4,3,2,3,2,3,4,3,2,3,3,2,2,2,3,3,2,2,3,2,1,0,8,2,2,7,6,0,8,3,0,7,6,1,7,6,0,8,2,0,8,6,0,6,2,0,8,3,3,2,3,5,,5,5,5,1,1,3,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",2,2,2,1,2,3,2,1,3,4,4,3,1,1,52,18,34,36,24,34,3,67,16
17,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps plein,Autres,Technique d’éducation à l’enfance,Partiellement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Oui,TDA/H,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,5,4,2,4,3,3,3,1,1,5,5,5,5,3,4,4,4,5,4,4,4,2,5,5,1,3,4,4,4,2,2,6,6,2,2,4,2,5,5,6,6,2,3,1,1,3,4,2,3,3,2,4,0,8,8,0,0,8,8,0,8,8,7,8,8,0,8,8,1,8,5,8,8,6,0,8,0,0,7,4,7,4,7,,5,3,2,1,2,5,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,2,2,1,1,3,4,1,2,4,1,4,1,1,34,31,49,48,24,68,43,24,29
18,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps partiel,Sciences humaines/sociales,,Partiellement à distance (en ligne,16-20 heures,Célibataire,Non,,Non,,,Non,,2,2,2,3,2,3,3,3,4,3,1,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,3,4,4,4,3,5,5,3,5,6,5,4,5,5,6,6,4,4,4,4,4,4,2,4,3,3,6,5,4,8,6,3,5,7,1,8,3,4,8,7,6,5,7,1,8,8,4,8,5,1,5,7,3,6,6,4,6,4,,4,3,5,2,1,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,1,1,2,1,1,4,2,3,3,4,2,1,3,2,28,35,56,58,36,61,55,27,26
30,Féminin,Féminin,,Autre (spécifiez ci-dessous),Canadienne québécoise,Cégep de Shawinigan,,Cégep,Temps plein,Sciences gestion/administratives,,Complètement à distance (en ligne,21-25 heures,Conjoint de fait,Oui,1,Non,,,Non,,2,2,2,3,2,2,3,2,3,1,1,5,4,5,3,2,1,1,3,5,4,2,3,4,3,4,3,1,1,3,3,3,3,4,4,4,3,3,4,5,5,4,5,3,2,4,3,2,4,2,3,3,3,5,4,3,6,5,2,5,6,3,4,0,5,6,2,3,7,6,4,6,0,3,7,3,2,5,2,4,3,5,5,5,6,,3,3,2,2,3,4,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,4,1,4,1,2,4,1,4,2,3,4,1,4,2,23,21,39,47,29,51,28,29,24
17,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps plein,Sciences pures,,Partiellement à distance (en ligne,6-10 heures,Célibataire,Non,,Non,,,Non,,1,2,2,3,3,2,2,3,2,1,1,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,2,3,2,2,2,2,2,2,2,5,3,3,2,2,2,3,3,2,3,3,2,6,6,3,5,7,5,6,6,5,5,5,6,6,8,4,4,8,5,5,4,8,5,8,4,5,8,5,2,5,5,4,4,,4,1,2,5,5,5,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),2,2,1,3,1,2,4,2,3,1,3,3,1,3,22,32,61,32,25,47,60,45,20
17,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.",3,1,3,1,2,1,1,2,3,1,1,5,5,4,4,2,4,5,5,4,4,4,4,2,5,3,2,3,5,5,5,4,3,3,2,5,5,3,2,5,5,5,5,3,4,3,3,2,3,2,2,3,3,5,4,8,6,7,7,7,8,6,3,3,7,7,8,6,8,8,6,5,3,6,8,7,6,6,8,6,6,6,6,6,7,,5,3,2,5,5,5,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,2,2,2,2,4,3,2,4,1,3,2,1,4,19,29,51,47,28,55,56,58,31
18,Masculin,Masculin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps plein,Autres,Science de la nature,Complètement à distance (en ligne,0-5 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,4,2,4,4,4,2,4,1,1,1,4,4,2,4,3,2,2,3,2,2,2,2,1,3,1,1,2,3,2,2,3,5,5,5,6,4,3,2,3,4,4,4,3,2,1,2,3,4,3,4,4,4,2,0,7,4,2,4,5,6,1,3,0,8,5,3,6,8,8,8,4,2,6,7,2,4,5,7,5,4,5,6,3,7,,5,4,4,2,1,2,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",2,3,4,1,2,4,2,2,1,3,2,1,4,2,30,21,26,48,30,43,30,49,25
24,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps plein,Autres,Technique d'analyses biomédicales,Partiellement à distance (en ligne,21-25 heures,Conjoint de fait,Oui,2,Non,,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",2,2,3,4,2,4,3,3,5,3,4,4,4,4,4,3,4,4,4,4,4,5,5,4,5,5,2,5,3,3,3,4,4,5,3,4,5,4,2,5,4,5,5,4,3,2,3,4,4,3,4,3,3,6,4,7,7,5,3,8,8,3,8,6,8,7,8,2,8,8,2,7,7,8,8,6,2,0,7,0,6,5,6,4,5,,5,1,2,3,4,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,2,2,3,1,2,4,2,3,2,3,3,2,1,2,35,27,52,50,33,59,59,35,26
19,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps plein,Autres,Microédition et Hypermédia,Complètement à distance (en ligne,21-25 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,5,5,5,5,5,5,4,4,3,4,5,5,4,4,2,4,2,5,4,4,3,3,4,4,3,3,3,3,3,3,3,5,5,6,6,4,4,4,6,6,6,2,3,3,3,3,4,3,2,3,3,6,4,8,7,6,0,6,8,4,8,6,8,8,8,1,7,8,5,6,5,8,8,5,3,4,7,5,4,3,4,4,3,,5,5,5,1,1,1,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",1,2,1,3,1,2,4,1,4,1,2,3,1,3,49,28,44,58,29,60,57,42,18
20,Masculin,Masculin,,Blanc-Caucasien,,Cégep de Shawinigan,Cegep de Shawinigan,Cégep,Temps plein,Autres,Technique de génie mécanique,Complètement en présentiel,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Non,,4,4,4,5,5,4,4,5,4,2,1,4,3,3,5,3,5,3,3,2,3,4,2,3,2,4,2,1,2,3,2,4,4,3,3,4,2,4,3,4,5,4,4,3,3,3,4,4,4,4,3,4,4,4,3,6,5,3,7,7,0,3,5,2,2,6,0,4,5,0,2,6,0,3,5,6,3,4,0,3,5,4,5,5,5,,4,1,1,2,1,3,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,1,4,1,4,3,2,4,1,3,2,1,4,2,42,26,33,44,36,47,14,33,24
19,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps plein,Autres,Science nature,Partiellement à distance (en ligne,Je n'ai pas d'emploi,Conjoint de fait,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,4,3,1,3,3,2,5,2,1,5,5,5,5,4,3,4,4,5,3,4,5,4,4,4,2,4,1,1,5,3,3,5,4,4,4,2,4,4,3,5,6,3,2,2,1,2,4,2,3,3,3,2,3,8,6,5,7,8,6,4,4,0,7,8,4,7,5,6,5,0,2,3,6,2,6,6,5,7,3,5,3,5,3,,5,4,2,2,3,3,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),1,2,3,3,1,4,3,3,2,2,3,2,3,1,32,31,46,47,25,45,33,54,19
17,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,Cégep de Shawinigan,Cégep,Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,6-10 heures,Célibataire,Non,,Non,,,Non,,2,3,2,3,3,3,2,3,1,1,1,5,4,4,5,5,4,5,3,3,3,4,5,4,5,3,4,3,3,4,4,2,2,2,2,4,2,4,3,6,6,5,5,3,3,4,3,2,4,2,3,3,4,4,1,1,8,8,8,6,1,1,5,1,2,8,8,8,8,1,1,6,5,1,8,1,4,1,1,3,7,6,6,6,4,,5,1,1,5,5,3,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,1,4,1,2,4,1,4,1,2,4,1,4,1,24,32,48,43,31,54,27,29,29
20,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps plein,Sciences santés,,Partiellement à distance (en ligne,6-10 heures,Célibataire,Oui,1,Non,,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté en français (rédaction, lecture ou communication)., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,2,3,3,4,3,4,3,4,4,2,3,4,4,4,3,4,3,3,4,4,3,2,4,4,3,2,2,4,3,3,5,2,5,4,4,5,4,4,5,4,5,4,3,3,2,2,3,3,3,2,3,3,3,1,6,7,5,4,5,7,7,7,7,3,6,6,7,5,4,6,5,4,7,6,6,6,6,7,6,2,3,2,2,1,,5,4,5,1,1,4,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,3,2,2,1,2,3,2,2,3,2,2,2,2,35,25,41,51,27,50,47,52,10
18,Féminin,Féminin,,Blanc-Caucasien,,Cégep de Shawinigan,,Cégep,Temps plein,Sciences gestion/administratives,,Complètement à distance (en ligne,16-20 heures,Célibataire,Non,,Non,,,Non,,1,2,2,2,3,2,3,3,2,1,1,5,4,4,4,4,3,4,3,3,3,2,3,2,4,3,2,2,2,2,4,5,6,6,5,6,5,4,4,5,4,3,5,4,4,4,4,4,4,3,4,3,4,6,6,7,5,5,2,4,3,1,7,4,4,6,1,1,4,2,0,7,3,0,7,2,1,6,0,0,7,7,7,7,7,,5,1,1,5,5,5,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),2,2,3,1,2,4,2,3,1,4,3,1,3,1,22,28,35,58,38,52,26,16,35
19,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),CEC La Tuque-cégep Shawinigan,Cégep,Temps plein,Autres,Techniques de Soins infirmiers,Partiellement à distance (en ligne,11-15 heures,Célibataire,Non,,Oui,TDA/H,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.",2,2,2,3,2,3,3,2,1,1,1,5,3,4,5,5,3,3,1,4,3,1,2,2,3,3,1,2,2,1,2,3,5,5,4,5,5,3,4,5,5,6,6,3,2,4,3,3,4,3,3,3,4,6,4,8,8,5,0,8,8,5,7,4,7,8,6,0,8,8,2,7,3,3,8,6,2,5,6,4,5,3,6,6,4,,5,4,5,4,2,3,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,2,3,1,2,4,2,3,2,4,2,1,3,1,22,28,27,56,32,65,50,31,24
18,Féminin,Féminin,,Latino ou Hispanique,,Cégep de Shawinigan,,Cégep,Temps plein,Autres,soins infirmiers,Partiellement à distance (en ligne,6-10 heures,Célibataire,Non,,Oui,TDA/H,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.",2,3,4,3,3,3,2,2,1,2,1,5,2,3,2,5,3,1,5,5,1,5,5,1,5,2,1,3,3,2,2,2,4,6,6,5,5,3,3,6,2,3,5,2,2,1,2,2,2,1,3,3,2,3,0,7,4,0,0,6,8,7,6,0,8,8,8,0,8,8,7,5,8,8,7,0,0,6,0,4,1,1,1,1,4,,5,5,5,1,1,1,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",2,3,4,1,2,3,2,1,2,4,1,2,2,1,26,21,40,50,20,53,32,41,8
